"date","name","amount","status","category","parent category","excluded","tags","type","account","account mask","note","recurring"
"2023-06-21","Fiv*hi-land Market",12.63,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-20","Lyft",10.77,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-20","Chilantro Bbq - Mue",17.93,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-20","Mcdonald's",5.82,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-20","Applecard Gsbank Payment",432.56,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-06-20","Prime Video",21.64,"posted","Entertainment","Fun",false,,"regular","Total Checking","8913",,""
"2023-06-20","Discover E-payment",25.89,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-06-20","Payment To Chase Card",132.94,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-06-20","Payment To Chase Card",935.33,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-06-19","Nervous Charlies",16.24,"posted","Car","Car & Transport",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-19","Lyft",23.84,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-18","Payment Thank You-mobile",-132.94,"posted","",,true,,"internal transfer","Ultimate Rewards®","7433",,""
"2023-06-18","Payment Thank You-mobile",-935.33,"posted","",,true,,"internal transfer","Ultimate Rewards®","2558",,""
"2023-06-18","Paris Baguette - Air",5.82,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-18","Exxonmobil",20,"posted","Gas","Car & Transport",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-18","Lyft",22.69,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-18","Volstead",16.24,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-18","Fiv*hi-land Market",3.98,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-18","Chipotle Mexican Grill",10.93,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-18","Chicha",7.31,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-18","Left House Llc",19.2,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-18","Bennu Coffee At Highl",6.14,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-18","Halal Time",14.06,"posted","Other",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-18","Volstead",19.48,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-18","The Lucky Duck",10,"posted","Bars & Nightlife","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-18","Left House Llc",48,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-18","Starbucks",6.22,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-18","Internet Payment - Thank You",-25.89,"posted","",,true,,"internal transfer","Discover it chrome Card","9880",,""
"2023-06-16","Discover Bank Prearrange",-4301.55,"posted","",,true,,"income","Chase Savings","2212",,""
"2023-06-16","Tacos Tj",20.95,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-16","Titayas Thai Cuisine",26.95,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-16","Deloitte Consult Payrll Dep",-2580.35,"posted","",,true,,"income","Total Checking","8913",,""
"2023-06-16","Venmo",-274.76,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2023-06-15","91280 - Austin-bergstrom",5,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-06-15","Wells Fargo Card Bppymt",145.31,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-06-14","Regal Gateway 16",8.1,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","7433",,""
"2023-06-13","Wellington Parking Enterp",20,"posted","Car","Car & Transport",false,,"regular","Ultimate Rewards®","7433",,""
"2023-06-13","Two Hands",11.91,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-12","Online Transfer  Discover Savings ######9212 Transaction #:",103.66,"posted","",,true,,"internal transfer","Chase Savings","2212",,""
"2023-06-12","H-e-b",29.17,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-06-12","Homegoods",27.05,"posted","Home",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-12","Att* Bill Payment",403.15,"posted","Other",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-12","Fid Bkg Svc Llc Moneyline",545.45,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-06-12","Online Transfer From Chk",-262,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-06-12","Internet Transfer To Cd Account",1504.84,"posted","",,true,,"internal transfer","Online Savings","2884",,""
"2023-06-12","Internet Transfer From Sav Account",-1504.84,"posted","",,true,,"internal transfer","Certificate of Deposit","9862",,""
"2023-06-11","Uber",6.44,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-11","Loreal *ysl Ecomm",120.16,"posted","Other",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-11","The Grand Billiards",25.96,"posted","Recreation","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-10","Golds Gym Tx Austin High",42.48,"posted","Gym",,false,,"regular","Discover it chrome Card","9880",,""
"2023-06-09","Fiv*hi-land Market",6.48,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-09","Raising Cane's Chicken Fingers",11.68,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-09","Fiv*hi-land Market",2.49,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-07","Cheba Hut",11.79,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-07","Two Hands",4.33,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-06","Interest Payment",-0.01,"posted","",,true,,"income","Chase Savings","2212",,""
"2023-06-06","Paris Baguette - Air",5.08,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-05","H-e-b",30.64,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-06-05","Key Bar",34,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-05","Uber",51.71,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-05","064 Torchys Northshore",12.32,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-05","Biltpymts Rent",158.44,"posted","Rent",,false,,"regular","Total Checking","8913",,""
"2023-06-05","Biltpymts Rent",88.36,"posted","Rent",,false,,"regular","Total Checking","8913",,""
"2023-06-05","Biltpymts Rent",2386,"posted","Rent",,false,,"regular","Total Checking","8913",,""
"2023-06-05","Amazon",17.28,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2023-06-04","Uber Eats",23.83,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-04","Starbucks",5.68,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-04","Uber",15.31,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-04","Whataburger",11.24,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-02","Fiv*hi-land Market",9.36,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-02","Uber",18.35,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-02","Ichiban",37.47,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-02","Venmo",50,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2023-06-02","Paris Baguette - A Austin Tx",7.08,"posted","Restaurants","Food & Drink",false,,"regular","Total Checking","8913",,""
"2023-06-01","Payment Thank You-mobile",-215.24,"posted","",,true,,"internal transfer","Ultimate Rewards®","7433",,""
"2023-06-01","Buc-ee's",40.03,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-06-01","Payment Thank You-mobile",-74.65,"posted","",,true,,"internal transfer","Ultimate Rewards®","2558",,""
"2023-06-01","Uber",16.73,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-01","Buc-ee's",2.91,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-01","Uber",12,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-06-01","Wells Fargo Card Bppymt",79.09,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-06-01","Sofi Bank Transfer Fkirani",-438.67,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-06-01","Capital One Mobile 3rq313q8kqctnqh",189.39,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-06-01","Payment To Chase Card",74.65,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-06-01","Payment To Chase Card",215.24,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-05-31","Starbucks",10,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-31","Interest Paid",-14.41,"posted","",,true,,"income","Online Savings","2884",,""
"2023-05-30","Taco Bell",2.7,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-30","Zelle Payment From Shreya Datta",-19.82,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-05-30","Zelle Payment From Sumedh Zope Bacizpir4dum",-1301.4,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-05-29","Abc*crunch Fitness Tx Item Transferred From Prev Account",10.81,"posted","Gym",,false,,"regular","Discover it chrome Card","9880",,""
"2023-05-28","Costco Gas",38.38,"posted","Gas","Car & Transport",false,,"regular","Ultimate Rewards®","7433",,""
"2023-05-28","Oil Changers Car Wash",29.95,"posted","Car","Car & Transport",false,,"regular","Ultimate Rewards®","7433",,""
"2023-05-28","Mod Pizza Aliana",11.03,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-05-26","Tea - Amo",6.33,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-05-26","Piada",12.97,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-05-26","Target",12.49,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-05-26","Chick-fil-a",11.48,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-26","Deloitte Consult Payrll Dep",-3549.05,"posted","",,true,,"income","Total Checking","8913",,""
"2023-05-25","Fiv*hi-land Market",12.98,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-24","Fiv*hi-land Market",3.48,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-24","Venmo",125.38,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2023-05-23","Bath & Body Works",29.23,"posted","Other",,false,,"regular","Ultimate Rewards®","7433",,""
"2023-05-23","Fiv*hi-land Market",2.7,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-23","Whataburger",8,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-23","Zelle Payment From Christina Tran",-58.91,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-05-23","Zelle Payment From Samuel Ferguson",-69.28,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-05-23","Amazon.com",-222.94,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2023-05-23","Amazon.com",75.74,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2023-05-22","Costco Gas",35.1,"posted","Gas","Car & Transport",false,,"regular","Ultimate Rewards®","7433",,""
"2023-05-22","Bangers Sausage Hou",39.76,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-05-22","Austin- Houndstooth D",6.87,"posted","Other",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-22","Sofi Bank Transfer Fkirani",438.53,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-05-22","Chick-fil-a",10.27,"posted","Restaurants","Food & Drink",false,,"regular","Total Checking","8913",,""
"2023-05-22","Zelle Payment From Sanchita Sharma Bacdaj493j3e",-186.05,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-05-22","Applecard Gsbank Payment",385.68,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-05-22","Fiv*hi-land Market Austin Tx",9.36,"posted","Groceries","Food & Drink",false,,"regular","Total Checking","8913",,""
"2023-05-21","Mozarts Coffee Roasters",6.44,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-19","Payment Thank You-mobile",-1357.43,"posted","",,true,,"internal transfer","Ultimate Rewards®","2558",,""
"2023-05-19","Starbucks",10,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-19","Online Transfer From Chk",-262,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-05-19","Payment To Chase Card",1357.43,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-05-19","Wells Fargo Card Bppymt",438.53,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-05-19","Zelle Payment From Zoya Saeed Bach6458qodo",-96.81,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-05-19","Capital One Mobile 3rnc42w58jc06ll",1253.23,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-05-18","Freenow* 8ucyxz-2",35.83,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-18","Down Jones Bar",10.8,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-18","Freenow*8ubpd9-2",10.31,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-18","Down Jones Bar",7.63,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-18","Alliance Vending",2.18,"posted","Other",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-17","Zara",141.45,"posted","Clothing","Shopping",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-17","Taxis Fernando Torres Lor",15.09,"posted","Gas","Car & Transport",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-17","Mc Donalds Paseo De Grac",2.23,"posted","Car","Car & Transport",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-17","Mc Donalds Paseo De Grac",15.52,"posted","Car","Car & Transport",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-16","Dow Jones",26.8,"posted","Car","Car & Transport",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-15","Brief Atocha",7.93,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-15","Uber Rides",24.75,"posted","Gas","Car & Transport",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-15","Relay Ave Salidas",2.63,"posted","Gas","Car & Transport",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-15","One Hundred Restrooms Spa",1.09,"posted","Personal Care",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-15","Venmo",299,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2023-05-14","Uber",13.81,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-14","Opium Mar",2.2,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-14","Uber",4.92,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-12","Barca Store Camp Nou Pc",104.57,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-12","Frn*hold.free-now.com",16.68,"posted","Other",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-12","Origenius Sl",38.53,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-12","Uber",21.5,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-12","Freenow",23.71,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-12","Freenow",13.43,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-12","Uber",22.44,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-12","Frn*hold.free-now.com",25.71,"posted","Other",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-12","Tb0805 Sagradafamilia C",5.06,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-12","Frn*hold.free-now.com",21.63,"posted","Other",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-12","Deloitte Consult Payrll Dep",-2523.42,"posted","",,true,,"income","Total Checking","8913",,""
"2023-05-11","Licencia",44.04,"posted","Gas","Car & Transport",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-11","I Love C",33.01,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-11","Freenow",13.21,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-11","Metro Barcelona",18.06,"posted","Gas","Car & Transport",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-11","Mc Donalds Sants Estacio",12.18,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-11","Excess Baggage Sants",66.07,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-11","Safa Market",2.92,"posted","Car","Car & Transport",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-11","One Hundred Restrooms Spa",1.1,"posted","Personal Care",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-11","Metro Barcelona",90.29,"posted","Gas","Car & Transport",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-11","One Hundred Restrooms Spa",1.1,"posted","Personal Care",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-10","Buc-ee's",1.49,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-10","Golds Gym Tx Austin High",42.48,"posted","Gym",,false,,"regular","Discover it chrome Card","9880",,""
"2023-05-09","Easy Tiger - Linc",21.77,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-09","Ainb",85.09,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-09","Venmo",45,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2023-05-08","Jewboy Burgers",11.36,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-08","Uber",11.93,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-08","Uber",26.81,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-08","Airbnb",319.55,"posted","Travel & Vacation",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-08","Happy Lemon - Linc Austi",6.77,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-08","Uber",7.81,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-08","Airbnb",-164.78,"posted","Travel & Vacation",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-08","Biltpymts Rent",83.38,"posted","Rent",,false,,"regular","Total Checking","8913",,""
"2023-05-07","Whataburger",11.24,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-07","Raku Sushi",27.43,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-07","Uber",18.75,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-07","Uber",12.94,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-07","Fiv*hi-land Market",8.99,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-05","Paris Baguette - Air",10.35,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-05","Target",28.02,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-05","Venmo",11,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2023-05-04","Interest Payment",-0.01,"posted","",,true,,"income","Chase Savings","2212",,""
"2023-05-04","Payment Thank You-mobile",-29.95,"posted","",,true,,"internal transfer","Ultimate Rewards®","7433",,""
"2023-05-04","Bird Bird Biscuit",12.45,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-04","Airbnb",-187.33,"posted","Travel & Vacation",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-04","Payment Thank You-mobile",-3952.29,"posted","",,true,,"internal transfer","Ultimate Rewards®","2558",,""
"2023-05-04","Home Depot",15.12,"posted","Home",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-04","Fiv*hi-land Market",6.48,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-04","Airbnb",164.78,"posted","Travel & Vacation",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-04","Payment To Chase Card",3952.29,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-05-04","Payment To Chase Card",29.95,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-05-03","Tiff's Treats",37.98,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-03","Biltpymts Rent",2386,"posted","Rent",,false,,"regular","Total Checking","8913",,""
"2023-05-03","Biltpymts Rent",135.47,"posted","Rent",,false,,"regular","Total Checking","8913",,""
"2023-05-03","Amazon.com",16.77,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2023-05-02","Airbnb",187.33,"posted","Travel & Vacation",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-02","Hm.com",110.41,"posted","Clothing","Shopping",false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-02","Venmo",-417.53,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2023-05-01","Annual Membership Fee",95,"posted","Other",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-01","Circuit Of The Americ",55,"posted","Gym",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-05-01","Venmo",-195.88,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2023-05-01","Discover E-payment",387.69,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-05-01","American Express Ach",61,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-30","Austin Proper Hotel A",161.35,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-30","The Baked Bear, Austi",8.61,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-30","Chipotle Mexican Grill",13.26,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-30","Feng Cha",5.85,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-30","Fiv*hi-land Market",7.78,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-30","Austin Proper Parking '",32.06,"posted","Car","Car & Transport",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-30","Asos Us Sales Llc",102.37,"posted","Clothing","Shopping",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-30","Interest Paid",-13.22,"posted","",,true,,"income","Online Savings","2884",,""
"2023-04-29","Abc*crunch Fitness Tx Item Transferred From Prev Account",10.81,"posted","Gym",,false,,"regular","Discover it chrome Card","9880",,""
"2023-04-28","Airbnb",334.49,"posted","Travel & Vacation",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-28","Via 313 - North Camp",42.33,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-28","Feng Cha",6.33,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-28","Airbnb",528.74,"posted","Travel & Vacation",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-28","Wells Fargo Card Bppymt",1631.35,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-28","Fid Bkg Svc Llc Moneyline",500,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-28","Zelle Payment From Sumedh Zope Bacd7v7vk16x",-1287.43,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-28","Deloitte Consult Payrll Dep",-2523.43,"posted","",,true,,"income","Total Checking","8913",,""
"2023-04-28","Venmo",-248.85,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2023-04-27","Payment Thank You-mobile",-578.37,"posted","",,true,,"internal transfer","Ultimate Rewards®","7433",,""
"2023-04-27","Oil Changers Car Wash",29.95,"posted","Car","Car & Transport",false,,"regular","Ultimate Rewards®","7433",,""
"2023-04-27","Capital One Mobile 3ripkqbsche6d0p",279.43,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-27","Payment To Chase Card",578.37,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-27","Playstation Network",32.46,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2023-04-27","Internet Payment - Thank You",-387.69,"posted","",,true,,"internal transfer","Discover it chrome Card","9880",,""
"2023-04-26","Home Depot",15.12,"posted","Home",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-26","Soupleaf Hot Pot",29.75,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-26","Natl Fin Svc Llc Acctverify",-0.32,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-26","Natl Fin Svc Llc Acctverify",-0.02,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-26","Mfsusa Lease Pay Bill Pay",316.06,"posted","Car","Car & Transport",false,,"regular","Total Checking","8913",,""
"2023-04-26","Zelle Payment From Shreya Datta",-47.8,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-26","Natl Fin Svc Llc Acctverify",0.34,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2023-04-25","Heb Online",64.32,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-04-25","Whataburger",11.14,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-24","Airbnb",334.49,"posted","Travel & Vacation",,false,,"regular","Ultimate Rewards®","2558",,""
